"","...1","id","especie","ultima_modificacion","altura","circ_tronco_cm","diametro_tronco","long","lat","seccion","nombre_seccion","area_seccion","inclinacion_peligrosa"
"4028",4028,7723,"Morera","31/05/2011 12:55","Medio (4 - 8 mts)",130,"Grande",-68.8567310289,-32.8837693042,5,"Residencial Sur",2423808.92355,0
"4029",4029,7725,"Olmo bola","19/05/2011 10:27","Medio (4 - 8 mts)",100,"Grande",-68.8509167397,-32.8865838409,5,"Residencial Sur",2423808.92355,0
"4030",4030,7726,"Morera","19/05/2011 09:50","Medio (4 - 8 mts)",170,"Grande",-68.8508740335,-32.8873024674,5,"Residencial Sur",2423808.92355,0
"4031",4031,7727,"Morera","19/05/2011 09:46","Alto (> 8 mts)",160,"Grande",-68.8506911822,-32.887332804,5,"Residencial Sur",2423808.92355,0
"4032",4032,7728,"Morera","19/05/2011 09:41","Alto (> 8 mts)",150,"Grande",-68.8505045291,-32.887367142,5,"Residencial Sur",2423808.92355,0
"4033",4033,7729,"Morera","19/05/2011 09:39","Alto (> 8 mts)",160,"Grande",-68.8504381703,-32.8873773978,5,"Residencial Sur",2423808.92355,0
"4034",4034,7731,"Morera","18/05/2011 12:45","Medio (4 - 8 mts)",170,"Grande",-68.8500368161,-32.8874521066,5,"Residencial Sur",2423808.92355,1
"4035",4035,7732,"Morera","18/05/2011 12:40","Alto (> 8 mts)",160,"Grande",-68.8499345026,-32.8874753377,5,"Residencial Sur",2423808.92355,0
"4036",4036,7735,"Fresno americano","19/05/2011 10:46","Medio (4 - 8 mts)",120,"Grande",-68.8504467335,-32.8864283591,5,"Residencial Sur",2423808.92355,0
"4037",4037,7736,"Morera","19/05/2011 10:40","Medio (4 - 8 mts)",120,"Grande",-68.8507914196,-32.8863653512,5,"Residencial Sur",2423808.92355,0
"4038",4038,7739,"Morera","18/05/2011 08:52","Alto (> 8 mts)",160,"Grande",-68.8520213915,-32.8864501812,5,"Residencial Sur",2423808.92355,0
"4039",4039,7740,"Fresno americano","18/05/2011 08:37","Bajo (2 - 4 mts)",32,"Mediano",-68.8520956257,-32.8867730712,5,"Residencial Sur",2423808.92355,0
"4040",4040,7747,"Morera","18/05/2011 11:56","Bajo (2 - 4 mts)",44,"Mediano",-68.8516151062,-32.887161162,5,"Residencial Sur",2423808.92355,0
"4041",4041,7749,"Acacia visco","18/05/2011 11:31","Medio (4 - 8 mts)",100,"Grande",-68.8510798808,-32.8871111996,5,"Residencial Sur",2423808.92355,0
"4042",4042,7751,"Tilo","18/05/2011 10:56","Medio (4 - 8 mts)",100,"Grande",-68.8510547505,-32.8863746216,5,"Residencial Sur",2423808.92355,0
"4043",4043,7754,"Fresno europeo","17/05/2011 13:04","Muy bajo (1 - 2 mts)",7,"Chico",-68.8534083873,-32.8867171394,5,"Residencial Sur",2423808.92355,0
"4044",4044,7756,"Ligustro","17/05/2011 12:50","Bajo (2 - 4 mts)",60,"Mediano",-68.8533630723,-32.8868549983,5,"Residencial Sur",2423808.92355,0
"4045",4045,7758,"Morera","17/05/2011 09:57","Bajo (2 - 4 mts)",20,"Chico",-68.8522697374,-32.8868273623,5,"Residencial Sur",2423808.92355,0
"4046",4046,7759,"Morera","17/05/2011 09:25","Bajo (2 - 4 mts)",36,"Mediano",-68.852237343,-32.8860812008,5,"Residencial Sur",2423808.92355,0
"4047",4047,7760,"Prunas","17/05/2011 09:16","Bajo (2 - 4 mts)",50,"Mediano",-68.8525410887,-32.8860246156,5,"Residencial Sur",2423808.92355,0
"4048",4048,7763,"Acacia visco","13/05/2011 11:28","Medio (4 - 8 mts)",110,"Grande",-68.854964404,-32.8857160454,5,"Residencial Sur",2423808.92355,0
"4049",4049,7765,"Morera","13/05/2011 11:43","Bajo (2 - 4 mts)",26,"Mediano",-68.8550548135,-32.8860491795,5,"Residencial Sur",2423808.92355,0
"4050",4050,7767,"Morera","16/05/2011 12:49","Muy bajo (1 - 2 mts)",6,"Chico",-68.8537714255,-32.886788579,5,"Residencial Sur",2423808.92355,0
"4051",4051,7768,"Caducifolio","16/05/2011 12:55","Bajo (2 - 4 mts)",20,"Chico",-68.8535557834,-32.8867532905,5,"Residencial Sur",2423808.92355,0
"4052",4052,7769,"Morera","16/05/2011 13:02","Muy bajo (1 - 2 mts)",18,"Chico",-68.8534845372,-32.8864765616,5,"Residencial Sur",2423808.92355,0
"4053",4053,7771,"Olmo bola","16/05/2011 13:32","Alto (> 8 mts)",190,"Grande",-68.8536752494,-32.885815417,5,"Residencial Sur",2423808.92355,0
"4054",4054,7773,"Pltano","16/05/2011 13:54","Alto (> 8 mts)",160,"Grande",-68.8545120061,-32.8856507,5,"Residencial Sur",2423808.92355,0
"4055",4055,7775,"Morera","13/05/2011 09:07","Bajo (2 - 4 mts)",36,"Mediano",-68.8564667944,-32.8854467165,5,"Residencial Sur",2423808.92355,0
"4056",4056,7776,"Morera","13/05/2011 09:09","Bajo (2 - 4 mts)",44,"Mediano",-68.856478726,-32.8854805833,5,"Residencial Sur",2423808.92355,0
"4057",4057,7777,"Fresno europeo","13/05/2011 09:00","Medio (4 - 8 mts)",150,"Grande",-68.8565172968,-32.885603136,5,"Residencial Sur",2423808.92355,0
"4058",4058,7778,"Fresno europeo","13/05/2011 08:51","Medio (4 - 8 mts)",120,"Grande",-68.8565807907,-32.8858376064,5,"Residencial Sur",2423808.92355,0
"4059",4059,7779,"Fresno europeo","13/05/2011 08:44","Medio (4 - 8 mts)",130,"Grande",-68.8566366101,-32.8860252729,5,"Residencial Sur",2423808.92355,0
"4060",4060,7780,"Morera","13/05/2011 08:31","Medio (4 - 8 mts)",160,"Grande",-68.8565613162,-32.8862594363,5,"Residencial Sur",2423808.92355,1
"4061",4061,7781,"Paraiso sombrilla","13/05/2011 08:28","Medio (4 - 8 mts)",160,"Grande",-68.8564851919,-32.8862766092,5,"Residencial Sur",2423808.92355,1
"4062",4062,7784,"Fresno europeo","12/05/2011 13:07","Bajo (2 - 4 mts)",6,"Chico",-68.856004746,-32.886364999,5,"Residencial Sur",2423808.92355,0
"4063",4063,7785,"Morera","12/05/2011 13:03","Alto (> 8 mts)",170,"Grande",-68.8558773577,-32.8863907452,5,"Residencial Sur",2423808.92355,0
"4064",4064,7787,"Morera","12/05/2011 12:34","Alto (> 8 mts)",160,"Grande",-68.8552350039,-32.8862239549,5,"Residencial Sur",2423808.92355,0
"4065",4065,7788,"Acacia SP","12/05/2011 12:29","Bajo (2 - 4 mts)",100,"Grande",-68.8552020234,-32.8861233429,5,"Residencial Sur",2423808.92355,1
"4066",4066,7789,"Olmo comun","12/05/2011 12:20","Bajo (2 - 4 mts)",28,"Mediano",-68.855150738,-32.8858779123,5,"Residencial Sur",2423808.92355,0
"4067",4067,7791,"Pltano","13/05/2011 11:15","Medio (4 - 8 mts)",80,"Grande",-68.8551425013,-32.8855445227,5,"Residencial Sur",2423808.92355,0
"4068",4068,7796,"Morera","13/05/2011 09:22","Bajo (2 - 4 mts)",40,"Mediano",-68.8563704253,-32.8853144141,5,"Residencial Sur",2423808.92355,0
"4069",4069,7797,"Paraiso sombrilla","12/05/2011 09:04","Medio (4 - 8 mts)",110,"Grande",-68.8567383774,-32.8852448774,5,"Residencial Sur",2423808.92355,0
"4070",4070,7799,"Fresno europeo","12/05/2011 08:53","Medio (4 - 8 mts)",120,"Grande",-68.8566487653,-32.885519488,5,"Residencial Sur",2423808.92355,1
"4071",4071,7803,"Morera","12/05/2011 11:49","Medio (4 - 8 mts)",110,"Grande",-68.8569758743,-32.8861817912,5,"Residencial Sur",2423808.92355,0
"4072",4072,7805,"Morera","12/05/2011 10:05","Medio (4 - 8 mts)",100,"Grande",-68.857824229,-32.8859173968,5,"Residencial Sur",2423808.92355,0
"4073",4073,7810,"Morera","12/05/2011 09:32","Alto (> 8 mts)",160,"Grande",-68.8576658857,-32.8853426529,5,"Residencial Sur",2423808.92355,0
"4074",4074,7813,"Fresno europeo","11/05/2011 10:24","Medio (4 - 8 mts)",100,"Grande",-68.8581718681,-32.8849816228,5,"Residencial Sur",2423808.92355,0
"4075",4075,7814,"Jacarand","11/05/2011 10:22","Muy bajo (1 - 2 mts)",8,"Chico",-68.8581127115,-32.8849946411,5,"Residencial Sur",2423808.92355,0
"4076",4076,7815,"Fresno europeo","11/05/2011 10:20","Medio (4 - 8 mts)",100,"Grande",-68.8580577462,-32.8850030042,5,"Residencial Sur",2423808.92355,0
"4077",4077,7816,"Morera","11/05/2011 09:51","Medio (4 - 8 mts)",100,"Grande",-68.8578895395,-32.8856045197,5,"Residencial Sur",2423808.92355,0
"4078",4078,7818,"Morera","11/05/2011 09:41","Medio (4 - 8 mts)",120,"Grande",-68.8579333861,-32.8857894679,5,"Residencial Sur",2423808.92355,0
"4079",4079,7820,"Morera","10/05/2011 13:17","Medio (4 - 8 mts)",100,"Grande",-68.8588087663,-32.8854320455,5,"Residencial Sur",2423808.92355,1
"4080",4080,7821,"Fresno europeo","10/05/2011 13:08","Medio (4 - 8 mts)",100,"Grande",-68.858797551,-32.8853340675,5,"Residencial Sur",2423808.92355,0
"4081",4081,7822,"Jacarand","10/05/2011 13:02","Bajo (2 - 4 mts)",23,"Mediano",-68.8587913432,-32.8852046379,5,"Residencial Sur",2423808.92355,0
"4082",4082,7823,"Olmo bola","10/05/2011 12:59","Medio (4 - 8 mts)",80,"Grande",-68.8587847815,-32.8851419818,5,"Residencial Sur",2423808.92355,0
"4083",4083,7824,"Fresno europeo","10/05/2011 12:51","Medio (4 - 8 mts)",110,"Grande",-68.8587726673,-32.8850070993,5,"Residencial Sur",2423808.92355,0
"4084",4084,7826,"Morera","09/05/2011 10:46","Bajo (2 - 4 mts)",34,"Mediano",-68.8595612347,-32.8847137027,5,"Residencial Sur",2423808.92355,0
"4085",4085,7827,"Morera","09/05/2011 09:51","Bajo (2 - 4 mts)",50,"Mediano",-68.8589546994,-32.884834755,5,"Residencial Sur",2423808.92355,0
"4086",4086,7832,"Fresno americano","10/05/2011 09:29","Bajo (2 - 4 mts)",44,"Mediano",-68.8603074315,-32.8855724393,5,"Residencial Sur",2423808.92355,0
"4087",4087,7834,"Morera","09/05/2011 13:03","Bajo (2 - 4 mts)",40,"Mediano",-68.860901328,-32.885377939,5,"Residencial Sur",2423808.92355,0
"4088",4088,7837,"Fresno europeo","10/06/2011 10:15","Bajo (2 - 4 mts)",28,"Mediano",-68.8510545481,-32.8856574785,5,"Residencial Sur",2423808.92355,0
"4089",4089,7838,"Acacia SP","10/06/2011 09:11","Medio (4 - 8 mts)",100,"Grande",-68.8510151018,-32.8858486741,5,"Residencial Sur",2423808.92355,0
"4090",4090,7839,"Pltano","13/06/2011 10:05","Medio (4 - 8 mts)",180,"Grande",-68.8508981595,-32.8862047915,5,"Residencial Sur",2423808.92355,0
"4091",4091,7841,"Acer","13/06/2011 09:44","Medio (4 - 8 mts)",90,"Grande",-68.8498648404,-32.8863910857,5,"Residencial Sur",2423808.92355,1
"4092",4092,7842,"Fresno americano","10/06/2011 11:23","Bajo (2 - 4 mts)",50,"Mediano",-68.8491572553,-32.8855314491,1,"Parque Central",1655357.93265,0
"4093",4093,7845,"Fresno europeo","10/06/2011 10:23","Alto (> 8 mts)",110,"Grande",-68.8509511403,-32.8854835171,5,"Residencial Sur",2423808.92355,0
"4094",4094,7848,"Morera","02/06/2011 12:49","Medio (4 - 8 mts)",110,"Grande",-68.8592311116,-32.8836583034,5,"Residencial Sur",2423808.92355,1
"4095",4095,7849,"Fresno europeo","03/06/2011 15:42","Bajo (2 - 4 mts)",22,"Mediano",-68.8588035832,-32.8837789432,5,"Residencial Sur",2423808.92355,0
"4096",4096,7852,"Morera","03/06/2011 15:31","Medio (4 - 8 mts)",130,"Grande",-68.8588342088,-32.8841631376,5,"Residencial Sur",2423808.92355,1
"4097",4097,7853,"Fresno europeo","03/06/2011 15:27","Bajo (2 - 4 mts)",42,"Mediano",-68.8588356136,-32.8842065512,5,"Residencial Sur",2423808.92355,0
"4098",4098,7854,"Paraiso","03/06/2011 09:53","Medio (4 - 8 mts)",130,"Grande",-68.8588520057,-32.884355606,5,"Residencial Sur",2423808.92355,0
"4099",4099,7856,"Fresno europeo","02/06/2011 13:53","Medio (4 - 8 mts)",66,"Grande",-68.8603643584,-32.8844469932,5,"Residencial Sur",2423808.92355,0
"4100",4100,7860,"Morera","21/06/2011 13:58","Alto (> 8 mts)",150,"Grande",-68.85280321,-32.8894500376,5,"Residencial Sur",2423808.92355,0
"4101",4101,7861,"Paraiso","21/06/2011 13:49","Alto (> 8 mts)",142,"Grande",-68.8528811572,-32.8896990197,5,"Residencial Sur",2423808.92355,0
"4102",4102,7862,"Morera","21/06/2011 13:46","Alto (> 8 mts)",127,"Grande",-68.8528867632,-32.8897200222,5,"Residencial Sur",2423808.92355,0
"4103",4103,7864,"Acer","21/06/2011 13:20","Alto (> 8 mts)",125,"Grande",-68.8529219084,-32.8898712772,5,"Residencial Sur",2423808.92355,0
"4104",4104,7866,"Paraiso","21/06/2011 12:28","Alto (> 8 mts)",176,"Grande",-68.8529553978,-32.8899963307,5,"Residencial Sur",2423808.92355,0
"4105",4105,7867,"Paraiso","21/06/2011 12:26","Medio (4 - 8 mts)",50,"Mediano",-68.8529699404,-32.8900426578,5,"Residencial Sur",2423808.92355,0
"4106",4106,7870,"Pltano","21/06/2011 09:51","Alto (> 8 mts)",165,"Grande",-68.8521247015,-32.8904938776,5,"Residencial Sur",2423808.92355,0
"4107",4107,7872,"Pltano","21/06/2011 09:32","Alto (> 8 mts)",155,"Grande",-68.854108528,-32.8894504779,5,"Residencial Sur",2423808.92355,0
"4108",4108,7873,"Paraiso","17/06/2011 10:57","Alto (> 8 mts)",150,"Grande",-68.8531253409,-32.8900667325,5,"Residencial Sur",2423808.92355,0
"4109",4109,7874,"Morera","17/06/2011 10:24","Alto (> 8 mts)",130,"Grande",-68.8530443202,-32.8897684975,5,"Residencial Sur",2423808.92355,0
"4110",4110,7876,"Fresno europeo","16/06/2011 10:06","Muy bajo (1 - 2 mts)",4,"Chico",-68.8558422718,-32.8890973716,5,"Residencial Sur",2423808.92355,0
"4111",4111,7881,"Paraiso","16/06/2011 12:29","Medio (4 - 8 mts)",56,"Mediano",-68.8542079716,-32.8892990087,5,"Residencial Sur",2423808.92355,0
"4112",4112,7882,"Fresno europeo","16/06/2011 12:28","Medio (4 - 8 mts)",45,"Mediano",-68.8541994348,-32.8892650158,5,"Residencial Sur",2423808.92355,0
"4113",4113,7885,"Fresno europeo","15/06/2011 11:11","Alto (> 8 mts)",115,"Grande",-68.8573207106,-32.8886577511,5,"Residencial Sur",2423808.92355,0
"4114",4114,7890,"Fresno europeo","15/06/2011 10:23","Medio (4 - 8 mts)",70,"Grande",-68.8574632472,-32.8892569481,5,"Residencial Sur",2423808.92355,0
"4115",4115,7891,"Olmo bola","15/06/2011 10:16","Medio (4 - 8 mts)",30,"Mediano",-68.8572823519,-32.8895312989,5,"Residencial Sur",2423808.92355,0
"4116",4116,7893,"Morera","15/06/2011 10:09","Alto (> 8 mts)",120,"Grande",-68.857156536,-32.8895575703,5,"Residencial Sur",2423808.92355,0
"4117",4117,7894,"Ligustro","15/06/2011 10:07","Medio (4 - 8 mts)",60,"Mediano",-68.8571060709,-32.889567599,5,"Residencial Sur",2423808.92355,0
"4118",4118,7897,"Prunas","16/06/2011 09:35","Medio (4 - 8 mts)",25,"Mediano",-68.8560896567,-32.8895315749,5,"Residencial Sur",2423808.92355,0
"4119",4119,7898,"Jacarand","16/06/2011 09:29","Bajo (2 - 4 mts)",30,"Mediano",-68.8560808875,-32.8894855209,5,"Residencial Sur",2423808.92355,0
"4120",4120,7899,"Fresno europeo","16/06/2011 09:26","Medio (4 - 8 mts)",20,"Chico",-68.8560521203,-32.8893747023,5,"Residencial Sur",2423808.92355,0
"4121",4121,7900,"Fresno europeo","15/06/2011 13:37","Alto (> 8 mts)",120,"Grande",-68.8559830778,-32.8891150185,5,"Residencial Sur",2423808.92355,0
"4122",4122,7902,"Tilo","15/06/2011 13:31","Medio (4 - 8 mts)",50,"Mediano",-68.8559497834,-32.8889740547,5,"Residencial Sur",2423808.92355,0
"4123",4123,7904,"Pltano","15/06/2011 09:45","Alto (> 8 mts)",199,"Grande",-68.8588719678,-32.8882574829,5,"Residencial Sur",2423808.92355,0
"4124",4124,7908,"Fresno europeo","14/06/2011 10:39","Medio (4 - 8 mts)",31,"Mediano",-68.8589133532,-32.8889758841,5,"Residencial Sur",2423808.92355,0
"4125",4125,7910,"Fresno europeo","14/06/2011 10:18","Medio (4 - 8 mts)",30,"Mediano",-68.8589214457,-32.8885495508,5,"Residencial Sur",2423808.92355,0
"4126",4126,7911,"Morera","14/06/2011 10:17","Alto (> 8 mts)",76,"Grande",-68.8589220757,-32.8885181744,5,"Residencial Sur",2423808.92355,1
"4127",4127,7914,"Morera","10/06/2011 08:34","Alto (> 8 mts)",105,"Grande",-68.8592370855,-32.8881837022,5,"Residencial Sur",2423808.92355,0
"4128",4128,7915,"Conifera","13/06/2011 15:14","Alto (> 8 mts)",126,"Grande",-68.8590632736,-32.8884926426,5,"Residencial Sur",2423808.92355,0
"4129",4129,7917,"Caducifolio","13/06/2011 15:07","Alto (> 8 mts)",88,"Grande",-68.8590552961,-32.8886921438,5,"Residencial Sur",2423808.92355,0
"4130",4130,7919,"Morera","10/06/2011 12:59","Medio (4 - 8 mts)",32,"Mediano",-68.859796839,-32.8890712722,5,"Residencial Sur",2423808.92355,0
"4131",4131,7920,"Morera","10/06/2011 12:55","Alto (> 8 mts)",80,"Grande",-68.8601323209,-32.8890136132,5,"Residencial Sur",2423808.92355,0
"4132",4132,7921,"Fresno europeo","10/06/2011 11:54","Alto (> 8 mts)",162,"Grande",-68.8605670298,-32.8889332277,5,"Residencial Sur",2423808.92355,0
"4133",4133,7922,"Morera","10/06/2011 10:12","Medio (4 - 8 mts)",54,"Mediano",-68.861191789,-32.8888182401,5,"Residencial Sur",2423808.92355,0
"4134",4134,7923,"Jacarand","10/06/2011 09:55","Bajo (2 - 4 mts)",12,"Chico",-68.861471926,-32.8882872134,5,"Residencial Sur",2423808.92355,0
"4135",4135,7924,"Jacarand","10/06/2011 09:54","Medio (4 - 8 mts)",40,"Mediano",-68.8614589267,-32.888226479,5,"Residencial Sur",2423808.92355,0
"4136",4136,7926,"Fresno europeo","18/02/2011 12:03","Medio (4 - 8 mts)",38,"Mediano",-68.8409154378,-32.8891525954,3,"Parque O'Higgins",1531146.02653,0
"4137",4137,7927,"Fresno europeo","18/02/2011 12:05","Muy bajo (1 - 2 mts)",10,"Chico",-68.840968782,-32.8891434669,3,"Parque O'Higgins",1531146.02653,0
"4138",4138,7929,"Acer","02/03/2011 08:53","Bajo (2 - 4 mts)",42,"Mediano",-68.8490708337,-32.8870400462,5,"Residencial Sur",2423808.92355,0
"4139",4139,7930,"Paraiso sombrilla","14/03/2011 09:31","Medio (4 - 8 mts)",70,"Grande",-68.8492191083,-32.8875531327,5,"Residencial Sur",2423808.92355,0
"4140",4140,7932,"Fresno americano","01/03/2011 12:49","Alto (> 8 mts)",130,"Grande",-68.8477696086,-32.887166678,1,"Parque Central",1655357.93265,0
"4141",4141,7933,"Fresno americano","01/03/2011 12:45","Alto (> 8 mts)",100,"Grande",-68.8478001388,-32.887281854,1,"Parque Central",1655357.93265,0
"4142",4142,7938,"Fresno americano","01/03/2011 12:13","Alto (> 8 mts)",160,"Grande",-68.8478786116,-32.8878519179,5,"Residencial Sur",2423808.92355,0
"4143",4143,7941,"Fresno americano","01/03/2011 12:07","Alto (> 8 mts)",100,"Grande",-68.8478024957,-32.8878717248,5,"Residencial Sur",2423808.92355,0
"4144",4144,7942,"Fresno europeo","01/03/2011 11:47","Bajo (2 - 4 mts)",35,"Mediano",-68.8473568169,-32.8879589036,2,"Barrio Civico",2366816.36021,0
"4145",4145,7943,"Fresno americano","28/02/2011 13:41","Medio (4 - 8 mts)",100,"Grande",-68.8469882044,-32.888034454,2,"Barrio Civico",2366816.36021,0
"4146",4146,7945,"Fresno americano","25/02/2011 19:00","Bajo (2 - 4 mts)",40,"Mediano",-68.8464692825,-32.8872123867,1,"Parque Central",1655357.93265,0
"4147",4147,7946,"Morera","25/02/2011 18:59","Bajo (2 - 4 mts)",30,"Mediano",-68.8464784013,-32.8872429751,1,"Parque Central",1655357.93265,0
"4148",4148,7949,"Morera","25/02/2011 18:42","Medio (4 - 8 mts)",45,"Mediano",-68.8465442516,-32.8875018397,1,"Parque Central",1655357.93265,1
"4149",4149,7950,"Morera","25/02/2011 18:39","Muy bajo (1 - 2 mts)",15,"Chico",-68.8465803974,-32.887628212,1,"Parque Central",1655357.93265,0
"4150",4150,7951,"Pltano","25/02/2011 09:24","Alto (> 8 mts)",220,"Grande",-68.8452444458,-32.8875954874,1,"Parque Central",1655357.93265,0
"4151",4151,7953,"Morera","23/02/2011 14:46","Alto (> 8 mts)",85,"Grande",-68.8442493011,-32.8881731409,2,"Barrio Civico",2366816.36021,0
"4152",4152,7958,"Fresno europeo","22/02/2011 10:35","Alto (> 8 mts)",100,"Grande",-68.8439230462,-32.8885950721,2,"Barrio Civico",2366816.36021,0
"4153",4153,7960,"Morera","23/02/2011 12:49","Muy bajo (1 - 2 mts)",11,"Chico",-68.8429357384,-32.8885957485,3,"Parque O'Higgins",1531146.02653,0
"4154",4154,7961,"Morera","23/02/2011 12:47","Muy bajo (1 - 2 mts)",30,"Mediano",-68.8429304692,-32.8885699653,3,"Parque O'Higgins",1531146.02653,0
"4155",4155,7964,"Fresno europeo","21/02/2011 12:32","Medio (4 - 8 mts)",37,"Mediano",-68.8418892446,-32.8889705453,3,"Parque O'Higgins",1531146.02653,0
"4156",4156,7968,"Fresno americano","15/07/2011 10:01","Alto (> 8 mts)",240,"Grande",-68.8426677868,-32.8888231186,3,"Parque O'Higgins",1531146.02653,0
"4157",4157,7969,"Fresno europeo","15/07/2011 09:58","Medio (4 - 8 mts)",50,"Mediano",-68.8427054171,-32.8888142014,3,"Parque O'Higgins",1531146.02653,0
"4158",4158,7970,"Fresno europeo","15/07/2011 09:57","Bajo (2 - 4 mts)",10,"Chico",-68.8427459442,-32.8888048982,3,"Parque O'Higgins",1531146.02653,0
"4159",4159,7972,"Morera","21/02/2011 13:20","Muy bajo (1 - 2 mts)",1,"Chico",-68.8427583031,-32.8884567769,3,"Parque O'Higgins",1531146.02653,0
"4160",4160,7976,"Fresno europeo","18/02/2011 12:16","Muy bajo (1 - 2 mts)",8,"Chico",-68.8413245535,-32.8890783667,3,"Parque O'Higgins",1531146.02653,0
"4161",4161,7977,"Jacarand","18/02/2011 12:15","Medio (4 - 8 mts)",48,"Mediano",-68.8412791952,-32.8890866417,3,"Parque O'Higgins",1531146.02653,1
"4162",4162,7979,"Pltano","21/02/2011 09:13","Alto (> 8 mts)",117,"Grande",-68.8413782803,-32.8882522671,3,"Parque O'Higgins",1531146.02653,0
"4163",4163,7980,"Pltano","21/02/2011 09:15","Alto (> 8 mts)",141,"Grande",-68.8413866353,-32.8882847575,3,"Parque O'Higgins",1531146.02653,0
"4164",4164,7981,"Pltano","21/02/2011 09:17","Alto (> 8 mts)",140,"Grande",-68.841395559,-32.8883195516,3,"Parque O'Higgins",1531146.02653,0
"4165",4165,7982,"Ligustro","21/02/2011 09:19","Medio (4 - 8 mts)",67,"Grande",-68.8414099371,-32.8883635354,3,"Parque O'Higgins",1531146.02653,0
"4166",4166,7984,"Pltano","18/02/2011 13:59","Alto (> 8 mts)",210,"Grande",-68.8407202772,-32.8882134722,3,"Parque O'Higgins",1531146.02653,0
"4167",4167,7985,"Pltano","18/02/2011 13:55","Alto (> 8 mts)",140,"Grande",-68.840618172,-32.8882337204,3,"Parque O'Higgins",1531146.02653,0
"4168",4168,7986,"Pltano","18/02/2011 13:49","Alto (> 8 mts)",126,"Grande",-68.8404017094,-32.8882762116,3,"Parque O'Higgins",1531146.02653,0
"4169",4169,7987,"Fresno europeo","18/02/2011 13:38","Medio (4 - 8 mts)",55,"Mediano",-68.8402749745,-32.8884704383,3,"Parque O'Higgins",1531146.02653,0
"4170",4170,7988,"Fresno europeo","18/02/2011 13:37","Alto (> 8 mts)",55,"Mediano",-68.8402859712,-32.8885182735,3,"Parque O'Higgins",1531146.02653,0
"4171",4171,7990,"Fresno europeo","18/02/2011 13:33","Bajo (2 - 4 mts)",15,"Chico",-68.8403275244,-32.8886638858,3,"Parque O'Higgins",1531146.02653,0
